Time,Carrasco
2024-11-17 17:50:06,
2024-11-17 17:50:15,
2024-11-17 17:50:16,
2024-11-17 17:50:31,
2024-11-17 17:50:43,
2024-11-17 17:50:53,
2024-11-17 17:51:47,
2024-11-17 17:51:53,
2024-11-17 17:52:40,48.77
2024-11-17 17:53:36,
2024-11-17 17:54:08,
2024-11-17 17:54:31,
2024-11-17 17:55:06,
2024-11-17 17:55:15,
2024-11-17 17:55:16,
2024-11-17 17:55:31,
2024-11-17 17:55:43,
2024-11-17 17:55:52,
2024-11-17 17:56:47,
2024-11-17 17:56:53,
2024-11-17 17:57:40,48.77
2024-11-17 17:58:36,
2024-11-17 17:58:36,
2024-11-17 17:59:08,
2024-11-17 17:59:31,
2024-11-17 18:00:06,
2024-11-17 18:00:15,
2024-11-17 18:00:16,
2024-11-17 18:00:31,
2024-11-17 18:00:43,
2024-11-17 18:00:53,
2024-11-17 18:01:47,
2024-11-17 18:01:53,
2024-11-17 18:02:40,48.77
2024-11-17 18:03:36,
2024-11-17 18:03:42,
2024-11-17 18:04:08,
2024-11-17 18:04:31,
2024-11-17 18:05:06,
2024-11-17 18:05:15,
2024-11-17 18:05:16,
2024-11-17 18:05:31,
2024-11-17 18:05:43,
2024-11-17 18:05:53,
2024-11-17 18:06:47,
2024-11-17 18:06:53,
2024-11-17 18:07:40,48.77
2024-11-17 18:08:36,
2024-11-17 18:08:42,
2024-11-17 18:09:08,
2024-11-17 18:09:31,
2024-11-17 18:10:06,
2024-11-17 18:10:15,
2024-11-17 18:10:16,
2024-11-17 18:10:17,
2024-11-17 18:10:31,
2024-11-17 18:10:43,
2024-11-17 18:10:53,
2024-11-17 18:11:47,
2024-11-17 18:11:53,
2024-11-17 18:12:40,48.77
2024-11-17 18:13:36,
2024-11-17 18:13:42,
2024-11-17 18:14:08,
2024-11-17 18:14:33,
2024-11-17 18:15:06,
2024-11-17 18:15:15,
2024-11-17 18:15:17,
2024-11-17 18:15:33,
2024-11-17 18:15:43,
2024-11-17 18:15:53,
2024-11-17 18:16:47,
2024-11-17 18:16:53,
2024-11-17 18:17:40,48.77
2024-11-17 18:18:37,
2024-11-17 18:18:42,
2024-11-17 18:19:08,
2024-11-17 18:19:33,
2024-11-17 18:20:06,
2024-11-17 18:20:16,
2024-11-17 18:20:17,
2024-11-17 18:20:33,
2024-11-17 18:20:43,
2024-11-17 18:20:53,
2024-11-17 18:21:47,
2024-11-17 18:21:53,
2024-11-17 18:22:40,48.77
2024-11-17 18:23:37,
2024-11-17 18:23:42,
2024-11-17 18:24:08,
2024-11-17 18:24:33,
2024-11-17 18:25:06,
2024-11-17 18:25:16,
2024-11-17 18:25:17,
2024-11-17 18:25:33,
2024-11-17 18:25:44,
2024-11-17 18:26:47,
2024-11-17 18:26:53,
2024-11-17 18:27:40,48.77
2024-11-17 18:28:37,
2024-11-17 18:28:42,
2024-11-17 18:29:08,
2024-11-17 18:29:33,
2024-11-17 18:30:06,
2024-11-17 18:30:16,
2024-11-17 18:30:17,
2024-11-17 18:30:33,
2024-11-17 18:30:44,
2024-11-17 18:30:53,
2024-11-17 18:31:47,
2024-11-17 18:31:53,
2024-11-17 18:32:40,48.77
2024-11-17 18:33:37,
2024-11-17 18:33:42,
2024-11-17 18:34:08,
2024-11-17 18:34:33,
2024-11-17 18:35:06,
2024-11-17 18:35:16,
2024-11-17 18:35:17,
2024-11-17 18:35:33,
2024-11-17 18:35:44,
2024-11-17 18:35:53,
2024-11-17 18:36:47,
2024-11-17 18:36:53,
2024-11-17 18:37:41,48.77
2024-11-17 18:38:37,
2024-11-17 18:38:42,
2024-11-17 18:39:08,
2024-11-17 18:39:33,
2024-11-17 18:40:06,
2024-11-17 18:40:16,
2024-11-17 18:40:17,
2024-11-17 18:40:33,
2024-11-17 18:40:44,
2024-11-17 18:40:53,
2024-11-17 18:41:47,
2024-11-17 18:41:53,
2024-11-17 18:42:41,48.77
2024-11-17 18:43:37,
2024-11-17 18:43:42,
2024-11-17 18:44:08,
2024-11-17 18:44:33,
2024-11-17 18:45:06,
2024-11-17 18:45:16,
2024-11-17 18:45:17,
2024-11-17 18:45:33,
2024-11-17 18:45:44,
2024-11-17 18:45:54,
2024-11-17 18:46:47,
2024-11-17 18:46:53,
2024-11-17 18:47:41,48.77
2024-11-17 18:48:37,
2024-11-17 18:48:42,
2024-11-17 18:49:08,
2024-11-17 18:49:33,
2024-11-17 18:50:07,
2024-11-17 18:50:16,
2024-11-17 18:50:17,
2024-11-17 18:50:33,
2024-11-17 18:50:44,
2024-11-17 18:50:53,
2024-11-17 18:51:47,
2024-11-17 18:51:53,
2024-11-17 18:52:41,48.77
2024-11-17 18:53:37,
2024-11-17 18:53:42,
2024-11-17 18:54:08,
2024-11-17 18:54:33,
2024-11-17 18:55:07,
2024-11-17 18:55:16,
2024-11-17 18:55:17,
2024-11-17 18:55:33,
2024-11-17 18:55:44,
2024-11-17 18:55:54,
2024-11-17 18:56:47,
2024-11-17 18:56:53,
2024-11-17 18:57:41,48.77
2024-11-17 18:58:37,
2024-11-17 18:58:42,
2024-11-17 18:59:08,
2024-11-17 18:59:33,
2024-11-17 19:00:07,
2024-11-17 19:00:16,
2024-11-17 19:00:17,
2024-11-17 19:00:33,
2024-11-17 19:00:44,
2024-11-17 19:00:53,
2024-11-17 19:01:47,
2024-11-17 19:01:53,
2024-11-17 19:02:41,48.77
2024-11-17 19:03:37,
2024-11-17 19:03:42,
2024-11-17 19:04:08,
2024-11-17 19:04:33,
2024-11-17 19:05:07,
2024-11-17 19:05:16,
2024-11-17 19:05:17,
2024-11-17 19:05:33,
2024-11-17 19:05:44,
2024-11-17 19:05:56,
2024-11-17 19:06:47,
2024-11-17 19:06:53,
2024-11-17 19:07:41,48.77
2024-11-17 19:08:37,
2024-11-17 19:08:42,
2024-11-17 19:09:08,
2024-11-17 19:09:33,
2024-11-17 19:10:07,
2024-11-17 19:10:16,
2024-11-17 19:10:17,
2024-11-17 19:10:33,
2024-11-17 19:10:44,
2024-11-17 19:10:53,
2024-11-17 19:11:47,
2024-11-17 19:11:53,
2024-11-17 19:12:41,48.77
2024-11-17 19:13:37,
2024-11-17 19:13:42,
2024-11-17 19:14:08,
2024-11-17 19:14:33,
2024-11-17 19:15:07,
2024-11-17 19:15:16,
2024-11-17 19:15:17,
2024-11-17 19:15:33,
2024-11-17 19:15:44,
2024-11-17 19:15:54,
2024-11-17 19:16:47,
2024-11-17 19:16:53,
2024-11-17 19:17:41,48.77
2024-11-17 19:18:37,
2024-11-17 19:18:42,
2024-11-17 19:19:08,
2024-11-17 19:19:33,
2024-11-17 19:20:07,
2024-11-17 19:20:16,
2024-11-17 19:20:17,
2024-11-17 19:20:33,
2024-11-17 19:20:44,
2024-11-17 19:20:54,
2024-11-17 19:21:47,
2024-11-17 19:21:53,
2024-11-17 19:22:41,48.77
2024-11-17 19:23:37,
2024-11-17 19:23:43,
2024-11-17 19:24:08,
2024-11-17 19:24:33,
2024-11-17 19:25:07,
2024-11-17 19:25:16,
2024-11-17 19:25:17,
2024-11-17 19:25:18,
2024-11-17 19:25:33,
2024-11-17 19:25:44,
2024-11-17 19:25:54,
2024-11-17 19:26:47,
2024-11-17 19:26:53,
2024-11-17 19:27:41,48.77
2024-11-17 19:28:37,
2024-11-17 19:28:43,
2024-11-17 19:29:08,
2024-11-17 19:29:33,
2024-11-17 19:30:07,
2024-11-17 19:30:16,
2024-11-17 19:30:18,
2024-11-17 19:30:33,
2024-11-17 19:30:44,
2024-11-17 19:30:54,
2024-11-17 19:31:47,
2024-11-17 19:31:53,
2024-11-17 19:32:41,48.77
2024-11-17 19:33:37,
2024-11-17 19:33:43,
2024-11-17 19:34:08,
2024-11-17 19:34:33,
2024-11-17 19:35:07,
2024-11-17 19:35:16,
2024-11-17 19:35:18,
2024-11-17 19:35:33,
2024-11-17 19:35:44,
2024-11-17 19:35:56,
2024-11-17 19:36:47,
2024-11-17 19:36:53,
2024-11-17 19:37:41,48.77
2024-11-17 19:38:37,
2024-11-17 19:38:43,
2024-11-17 19:39:08,
2024-11-17 19:39:33,
2024-11-17 19:40:07,
2024-11-17 19:40:16,
2024-11-17 19:40:18,
2024-11-17 19:40:33,
2024-11-17 19:40:44,
2024-11-17 19:40:54,
2024-11-17 19:41:47,
2024-11-17 19:41:53,
2024-11-17 19:42:41,48.77
2024-11-17 19:43:37,
2024-11-17 19:43:43,
2024-11-17 19:44:08,
2024-11-17 19:44:33,
2024-11-17 19:45:07,
2024-11-17 19:45:17,
2024-11-17 19:45:18,
2024-11-17 19:45:33,
2024-11-17 19:45:44,
2024-11-17 19:45:54,
2024-11-17 19:46:47,
2024-11-17 19:46:53,
2024-11-17 19:47:41,48.77
2024-11-17 19:48:37,
2024-11-17 19:48:43,
2024-11-17 19:49:08,
2024-11-17 19:49:33,
2024-11-17 19:50:07,
2024-11-17 19:50:17,
2024-11-17 19:50:18,
2024-11-17 19:50:33,
2024-11-17 19:50:44,
2024-11-17 19:50:54,
2024-11-17 19:51:47,
2024-11-17 19:51:53,
2024-11-17 19:52:41,48.77
2024-11-17 19:53:37,
2024-11-17 19:53:43,
2024-11-17 19:54:08,
2024-11-17 19:54:33,
2024-11-17 19:55:07,
2024-11-17 19:55:18,
2024-11-17 19:55:33,
2024-11-17 19:55:44,
2024-11-17 19:55:54,
2024-11-17 19:56:47,
2024-11-17 19:56:53,
2024-11-17 19:57:41,48.77
2024-11-17 19:58:37,
2024-11-17 19:58:43,
2024-11-17 19:59:09,
2024-11-17 19:59:33,
2024-11-17 20:00:07,
2024-11-17 20:00:18,
2024-11-17 20:00:33,
2024-11-17 20:00:44,
2024-11-17 20:00:54,
2024-11-17 20:01:47,
2024-11-17 20:01:53,
2024-11-17 20:02:41,48.77
2024-11-17 20:03:37,
2024-11-17 20:03:43,
2024-11-17 20:04:09,
2024-11-17 20:04:33,
2024-11-17 20:05:07,
2024-11-17 20:05:18,
2024-11-17 20:05:33,
2024-11-17 20:05:44,
2024-11-17 20:05:55,
2024-11-17 20:06:47,
2024-11-17 20:06:53,
2024-11-17 20:07:41,48.77
2024-11-17 20:08:37,
2024-11-17 20:08:44,
2024-11-17 20:09:09,
2024-11-17 20:09:33,
2024-11-17 20:10:07,
2024-11-17 20:10:18,
2024-11-17 20:10:33,
2024-11-17 20:10:44,
2024-11-17 20:10:55,
2024-11-17 20:11:47,
2024-11-17 20:11:53,
2024-11-17 20:12:41,48.77
2024-11-17 20:13:37,
2024-11-17 20:13:44,
2024-11-17 20:14:09,
2024-11-17 20:14:33,
2024-11-17 20:15:08,
2024-11-17 20:15:18,
2024-11-17 20:15:19,
2024-11-17 20:15:33,
2024-11-17 20:15:44,
2024-11-17 20:15:55,
2024-11-17 20:16:47,
2024-11-17 20:16:53,
2024-11-17 20:17:41,48.77
2024-11-17 20:18:37,
2024-11-17 20:18:44,
2024-11-17 20:19:09,
2024-11-17 20:19:33,
2024-11-17 20:20:08,
2024-11-17 20:20:18,
2024-11-17 20:20:19,
2024-11-17 20:20:33,
2024-11-17 20:20:44,
2024-11-17 20:20:54,
2024-11-17 20:21:47,
2024-11-17 20:21:53,
2024-11-17 20:22:41,48.77
2024-11-17 20:23:37,
2024-11-17 20:23:44,
2024-11-17 20:24:09,
2024-11-17 20:24:33,
2024-11-17 20:25:08,
2024-11-17 20:25:18,
2024-11-17 20:25:19,
2024-11-17 20:25:33,
2024-11-17 20:25:44,
2024-11-17 20:25:55,
2024-11-17 20:26:47,
2024-11-17 20:26:53,
2024-11-17 20:27:41,48.77
2024-11-17 20:28:37,
2024-11-17 20:28:44,
2024-11-17 20:29:09,
2024-11-17 20:29:33,
2024-11-17 20:30:08,
2024-11-17 20:30:18,
2024-11-17 20:30:19,
2024-11-17 20:30:33,
2024-11-17 20:30:44,
2024-11-17 20:30:55,
2024-11-17 20:31:47,
2024-11-17 20:31:53,
2024-11-17 20:32:41,48.77
2024-11-17 20:33:37,
2024-11-17 20:33:44,
2024-11-17 20:34:09,
2024-11-17 20:34:33,
2024-11-17 20:35:08,
2024-11-17 20:35:19,
2024-11-17 20:35:33,
2024-11-17 20:35:44,
2024-11-17 20:35:55,
2024-11-17 20:36:47,
2024-11-17 20:36:53,
2024-11-17 20:37:41,48.77
2024-11-17 20:38:37,
2024-11-17 20:38:44,
2024-11-17 20:39:09,
2024-11-17 20:39:33,
2024-11-17 20:40:08,
2024-11-17 20:40:19,
2024-11-17 20:40:33,
2024-11-17 20:40:44,
2024-11-17 20:40:55,
2024-11-17 20:41:47,
2024-11-17 20:41:54,
2024-11-17 20:42:41,48.77
2024-11-17 20:43:37,
2024-11-17 20:43:44,
2024-11-17 20:44:09,
2024-11-17 20:44:33,
2024-11-17 20:45:08,
2024-11-17 20:45:19,
2024-11-17 20:45:33,
2024-11-17 20:45:44,
2024-11-17 20:45:55,
2024-11-17 20:46:47,
2024-11-17 20:46:54,
2024-11-17 20:47:41,48.77
2024-11-17 20:48:37,
2024-11-17 20:48:44,
2024-11-17 20:49:09,
2024-11-17 20:49:33,
2024-11-17 20:50:08,
2024-11-17 20:50:19,
2024-11-17 20:50:33,
2024-11-17 20:50:44,
2024-11-17 20:50:55,
2024-11-17 20:51:48,
2024-11-17 20:51:54,
2024-11-17 20:52:41,48.77
2024-11-17 20:53:37,
2024-11-17 20:53:44,
2024-11-17 20:54:09,
2024-11-17 20:54:33,
2024-11-17 20:55:08,
2024-11-17 20:55:19,
2024-11-17 20:55:33,
2024-11-17 20:55:44,
2024-11-17 20:56:00,
2024-11-17 20:56:48,
2024-11-17 20:56:54,
2024-11-17 20:57:41,48.77
2024-11-17 20:58:37,
2024-11-17 20:58:44,
2024-11-17 20:59:09,
2024-11-17 20:59:33,
2024-11-17 21:00:08,
2024-11-17 21:00:19,
2024-11-17 21:00:33,
2024-11-17 21:00:44,
2024-11-17 21:01:00,
2024-11-17 21:01:48,
2024-11-17 21:01:54,
2024-11-17 21:02:41,48.77
2024-11-17 21:03:37,
2024-11-17 21:03:44,
2024-11-17 21:04:09,
2024-11-17 21:04:33,
2024-11-17 21:05:08,
2024-11-17 21:05:19,
2024-11-17 21:05:33,
2024-11-17 21:05:44,
2024-11-17 21:05:56,
2024-11-17 21:06:48,
2024-11-17 21:06:54,
2024-11-17 21:07:41,48.77
2024-11-17 21:08:37,
2024-11-17 21:08:44,
2024-11-17 21:09:09,
2024-11-17 21:09:33,
2024-11-17 21:10:08,
2024-11-17 21:10:19,
2024-11-17 21:10:33,
2024-11-17 21:10:44,
2024-11-17 21:10:55,
2024-11-17 21:11:48,
2024-11-17 21:11:54,
2024-11-17 21:12:41,48.77
2024-11-17 21:13:37,
2024-11-17 21:13:44,
2024-11-17 21:14:09,
2024-11-17 21:14:33,
2024-11-17 21:15:08,
2024-11-17 21:15:19,
2024-11-17 21:15:33,
2024-11-17 21:15:44,
2024-11-17 21:15:55,
2024-11-17 21:16:48,
2024-11-17 21:16:54,
2024-11-17 21:17:41,48.77
2024-11-17 21:18:37,
2024-11-17 21:18:44,
2024-11-17 21:19:09,
2024-11-17 21:19:33,
2024-11-17 21:20:08,
2024-11-17 21:20:19,
2024-11-17 21:20:20,
2024-11-17 21:20:33,
2024-11-17 21:20:44,
2024-11-17 21:20:56,
2024-11-17 21:21:48,
2024-11-17 21:21:54,
2024-11-17 21:22:41,48.77
2024-11-17 21:23:37,
2024-11-17 21:23:44,
2024-11-17 21:24:09,
2024-11-17 21:24:33,
2024-11-17 21:25:09,
2024-11-17 21:25:19,
2024-11-17 21:25:20,
2024-11-17 21:25:33,
2024-11-17 21:25:44,
2024-11-17 21:25:55,
2024-11-17 21:26:48,
2024-11-17 21:26:54,
2024-11-17 21:27:41,48.77
2024-11-17 21:28:37,
2024-11-17 21:28:44,
2024-11-17 21:29:09,
2024-11-17 21:29:33,
2024-11-17 21:30:09,
2024-11-17 21:30:19,
2024-11-17 21:30:20,
2024-11-17 21:30:33,
2024-11-17 21:30:44,
2024-11-17 21:30:56,
2024-11-17 21:31:48,
2024-11-17 21:31:54,
2024-11-17 21:32:41,48.77
2024-11-17 21:33:37,
2024-11-17 21:33:44,
2024-11-17 21:34:09,
2024-11-17 21:34:33,
2024-11-17 21:35:09,
2024-11-17 21:35:20,
2024-11-17 21:35:33,
2024-11-17 21:35:44,
2024-11-17 21:35:56,
2024-11-17 21:36:48,
2024-11-17 21:36:54,
2024-11-17 21:37:41,48.77
2024-11-17 21:38:37,
2024-11-17 21:38:40,
2024-11-17 21:38:44,
2024-11-17 21:39:09,
2024-11-17 21:39:33,
2024-11-17 21:40:09,
2024-11-17 21:40:20,
2024-11-17 21:40:33,
2024-11-17 21:40:44,
2024-11-17 21:40:56,
2024-11-17 21:41:48,
2024-11-17 21:41:54,
2024-11-17 21:42:41,48.77
2024-11-17 21:43:37,
2024-11-17 21:43:40,
2024-11-17 21:43:44,
2024-11-17 21:44:09,
2024-11-17 21:44:33,
2024-11-17 21:45:09,
2024-11-17 21:45:20,
2024-11-17 21:45:33,
2024-11-17 21:45:44,
2024-11-17 21:45:56,
2024-11-17 21:46:48,
2024-11-17 21:46:56,
2024-11-17 21:47:41,48.77
2024-11-17 21:48:37,
2024-11-17 21:48:40,
2024-11-17 21:48:44,
2024-11-17 21:49:09,
2024-11-17 21:49:33,
2024-11-17 21:50:09,
2024-11-17 21:50:20,
2024-11-17 21:50:33,
2024-11-17 21:50:44,
2024-11-17 21:50:56,
2024-11-17 21:51:48,
2024-11-17 21:51:56,
2024-11-17 21:52:41,48.77
2024-11-17 21:53:37,
2024-11-17 21:53:40,
2024-11-17 21:53:44,
2024-11-17 21:54:09,
2024-11-17 21:54:33,
2024-11-17 21:55:09,
2024-11-17 21:55:20,
2024-11-17 21:55:33,
2024-11-17 21:55:44,
2024-11-17 21:55:56,
2024-11-17 21:56:48,
2024-11-17 21:56:56,
2024-11-17 21:57:41,48.77
2024-11-17 21:58:37,
2024-11-17 21:58:40,
2024-11-17 21:58:44,
2024-11-17 21:59:09,
2024-11-17 21:59:33,
2024-11-17 22:00:09,
2024-11-17 22:00:20,
2024-11-17 22:00:33,
2024-11-17 22:00:44,
2024-11-17 22:00:56,
2024-11-17 22:01:48,
2024-11-17 22:01:56,
2024-11-17 22:02:41,48.77
2024-11-17 22:03:37,
2024-11-17 22:03:40,
2024-11-17 22:03:44,
2024-11-17 22:04:09,
2024-11-17 22:04:33,
2024-11-17 22:05:09,
2024-11-17 22:05:20,
2024-11-17 22:05:33,
2024-11-17 22:05:44,
2024-11-17 22:05:56,
2024-11-17 22:06:48,
2024-11-17 22:06:56,
2024-11-17 22:07:41,48.77
2024-11-17 22:08:37,
2024-11-17 22:08:40,
2024-11-17 22:08:44,
2024-11-17 22:09:09,
2024-11-17 22:09:33,
2024-11-17 22:10:09,
2024-11-17 22:10:20,
2024-11-17 22:10:33,
2024-11-17 22:10:44,
2024-11-17 22:10:56,
2024-11-17 22:11:48,
2024-11-17 22:11:56,
2024-11-17 22:12:41,48.77
2024-11-17 22:13:37,
2024-11-17 22:13:40,
2024-11-17 22:13:45,
2024-11-17 22:14:09,
2024-11-17 22:14:33,
2024-11-17 22:15:09,
2024-11-17 22:15:20,
2024-11-17 22:15:33,
2024-11-17 22:15:44,
2024-11-17 22:15:58,
2024-11-17 22:16:48,
2024-11-17 22:16:56,
2024-11-17 22:17:41,48.77
2024-11-17 22:18:37,
2024-11-17 22:18:40,
2024-11-17 22:18:45,
2024-11-17 22:19:09,
2024-11-17 22:19:33,
2024-11-17 22:20:09,
2024-11-17 22:20:20,
2024-11-17 22:20:21,
2024-11-17 22:20:33,
2024-11-17 22:20:44,
2024-11-17 22:20:56,
2024-11-17 22:21:48,
2024-11-17 22:21:57,
2024-11-17 22:22:41,48.77
2024-11-17 22:23:37,
2024-11-17 22:23:40,
2024-11-17 22:23:45,
2024-11-17 22:24:09,
2024-11-17 22:24:33,
2024-11-17 22:25:09,
2024-11-17 22:25:20,
2024-11-17 22:25:21,
2024-11-17 22:25:33,
2024-11-17 22:25:44,
2024-11-17 22:25:56,
2024-11-17 22:26:48,
2024-11-17 22:26:57,
2024-11-17 22:27:41,48.77
2024-11-17 22:28:37,
2024-11-17 22:28:40,
2024-11-17 22:28:45,
2024-11-17 22:29:09,
2024-11-17 22:29:33,
2024-11-17 22:30:10,
2024-11-17 22:30:20,
2024-11-17 22:30:21,
2024-11-17 22:30:33,
2024-11-17 22:30:44,
2024-11-17 22:30:56,
2024-11-17 22:31:48,
2024-11-17 22:31:57,
2024-11-17 22:32:41,48.77
2024-11-17 22:33:37,
2024-11-17 22:33:40,
2024-11-17 22:33:45,
2024-11-17 22:34:09,
2024-11-17 22:34:33,
2024-11-17 22:35:10,
2024-11-17 22:35:20,
2024-11-17 22:35:21,
2024-11-17 22:35:33,
2024-11-17 22:35:44,
2024-11-17 22:35:56,
2024-11-17 22:36:48,
2024-11-17 22:36:57,
2024-11-17 22:37:41,48.77
2024-11-17 22:38:37,
2024-11-17 22:38:40,
2024-11-17 22:38:45,
2024-11-17 22:39:09,
2024-11-17 22:39:33,
2024-11-17 22:40:10,
2024-11-17 22:40:20,
2024-11-17 22:40:21,
2024-11-17 22:40:33,
2024-11-17 22:40:44,
2024-11-17 22:40:57,
2024-11-17 22:41:48,
2024-11-17 22:41:57,
2024-11-17 22:42:41,48.77
2024-11-17 22:43:37,
2024-11-17 22:43:40,
2024-11-17 22:43:45,
2024-11-17 22:44:09,
2024-11-17 22:44:33,
2024-11-17 22:45:10,
2024-11-17 22:45:20,
2024-11-17 22:45:21,
2024-11-17 22:45:33,
2024-11-17 22:45:44,
2024-11-17 22:45:56,
2024-11-17 22:46:48,
2024-11-17 22:46:57,
2024-11-17 22:47:41,48.77
2024-11-17 22:48:37,
2024-11-17 22:48:40,
2024-11-17 22:48:45,
2024-11-17 22:49:09,
2024-11-17 22:49:33,
2024-11-17 22:50:10,
2024-11-17 22:50:21,
2024-11-17 22:50:33,
2024-11-17 22:50:44,
2024-11-17 22:50:56,
2024-11-17 22:51:48,
2024-11-17 22:51:57,
2024-11-17 22:52:41,48.77
2024-11-17 22:53:37,
2024-11-17 22:53:40,
2024-11-17 22:53:45,
2024-11-17 22:54:09,
2024-11-17 22:54:33,
2024-11-17 22:55:10,
2024-11-17 22:55:21,
2024-11-17 22:55:33,
2024-11-17 22:55:44,
2024-11-17 22:55:57,
2024-11-17 22:56:48,
2024-11-17 22:56:57,
2024-11-17 22:57:41,48.77
2024-11-17 22:58:37,
2024-11-17 22:58:40,
2024-11-17 22:58:45,
2024-11-17 22:59:09,
2024-11-17 22:59:33,
2024-11-17 23:00:10,
2024-11-17 23:00:21,
2024-11-17 23:00:33,
2024-11-17 23:00:44,
2024-11-17 23:00:57,
2024-11-17 23:01:48,
2024-11-17 23:01:57,
2024-11-17 23:02:41,48.77
2024-11-17 23:03:37,
2024-11-17 23:03:40,
2024-11-17 23:03:45,
2024-11-17 23:04:09,
2024-11-17 23:04:33,
2024-11-17 23:05:11,
2024-11-17 23:05:21,
2024-11-17 23:05:33,
2024-11-17 23:05:44,
2024-11-17 23:05:56,
2024-11-17 23:06:48,
2024-11-17 23:06:57,
2024-11-17 23:07:42,48.77
2024-11-17 23:08:37,
2024-11-17 23:08:40,
2024-11-17 23:08:45,
2024-11-17 23:09:09,
2024-11-17 23:09:33,
2024-11-17 23:10:10,
2024-11-17 23:10:21,
2024-11-17 23:10:33,
2024-11-17 23:10:44,
2024-11-17 23:10:57,
2024-11-17 23:11:48,
2024-11-17 23:11:57,
2024-11-17 23:12:43,48.77
2024-11-17 23:13:37,
2024-11-17 23:13:40,
2024-11-17 23:13:45,
2024-11-17 23:14:09,
2024-11-17 23:14:33,
2024-11-17 23:15:10,
2024-11-17 23:15:21,
2024-11-17 23:15:33,
2024-11-17 23:15:44,
2024-11-17 23:15:57,
2024-11-17 23:16:48,
2024-11-17 23:16:58,
2024-11-17 23:17:43,48.77
2024-11-17 23:18:37,
2024-11-17 23:18:40,
2024-11-17 23:18:45,
2024-11-17 23:19:09,
2024-11-17 23:19:33,
2024-11-17 23:20:10,
2024-11-17 23:20:21,
2024-11-17 23:20:33,
2024-11-17 23:20:45,
2024-11-17 23:20:57,
2024-11-17 23:21:48,
2024-11-17 23:21:58,
2024-11-17 23:22:43,48.77
2024-11-17 23:23:37,
2024-11-17 23:23:40,
2024-11-17 23:23:45,
2024-11-17 23:24:09,
2024-11-17 23:24:33,
2024-11-17 23:25:10,
2024-11-17 23:25:21,
2024-11-17 23:25:33,
2024-11-17 23:25:45,
2024-11-17 23:25:57,
2024-11-17 23:26:48,
2024-11-17 23:26:58,
2024-11-17 23:27:43,48.77
2024-11-17 23:28:37,
2024-11-17 23:28:40,
2024-11-17 23:28:45,
2024-11-17 23:29:09,
2024-11-17 23:29:33,
2024-11-17 23:30:10,
2024-11-17 23:30:21,
2024-11-17 23:30:33,
2024-11-17 23:30:46,
2024-11-17 23:30:57,
2024-11-17 23:31:48,
2024-11-17 23:31:58,
2024-11-17 23:32:43,48.77
2024-11-17 23:33:38,
2024-11-17 23:33:40,
2024-11-17 23:33:45,
2024-11-17 23:34:09,
2024-11-17 23:34:33,
2024-11-17 23:35:10,
2024-11-17 23:35:21,
2024-11-17 23:35:33,
2024-11-17 23:35:46,
2024-11-17 23:35:57,
2024-11-17 23:36:48,
2024-11-17 23:36:58,
2024-11-17 23:37:43,48.77
2024-11-17 23:38:38,
2024-11-17 23:38:40,
2024-11-17 23:38:45,
